,Inicio_Semana,Total de Chuvas(mm),Média diária de chuvas(mm),categoria,ponto_codigo,Categoria_Indexada
0,2008-08-10,17.4,2.4857142312186107,Indisponível,Farol da Barra - SSA FB 200,2.0
1,2007-08-05,22.4,3.1999999455043246,Indisponível,Farol da Barra - SSA FB 200,2.0
2,2008-05-11,5.8,0.8285714558192662,Indisponível,Farol da Barra - SSA FB 200,2.0
3,2007-03-11,53.0,7.571428571428571,Indisponível,Farol da Barra - SSA FB 200,2.0
4,2007-07-08,17.0,2.4285714285714284,Própria,Farol da Barra - SSA FB 200,0.0
5,2008-06-01,0.2,0.028571428997176036,Própria,Farol da Barra - SSA FB 200,0.0
6,2007-06-10,38.2,5.4571429661342075,Indisponível,Farol da Barra - SSA FB 200,2.0
7,2008-05-04,6.6,0.9428571292332241,Indisponível,Farol da Barra - SSA FB 200,2.0
8,2008-06-22,58.8,8.39999989100865,Própria,Farol da Barra - SSA FB 200,0.0
9,2007-03-25,13.6,1.9428571973528181,Indisponível,Farol da Barra - SSA FB 200,2.0
10,2008-07-20,25.4,3.6285713740757535,Própria,Farol da Barra - SSA FB 200,0.0
11,2007-08-12,57.4,8.200000217982701,Indisponível,Farol da Barra - SSA FB 200,2.0
12,2007-06-24,34.2,4.885714394705636,Indisponível,Farol da Barra - SSA FB 200,2.0
13,2008-08-17,35.2,5.028571537562779,Própria,Farol da Barra - SSA FB 200,0.0
14,2008-06-08,26.4,3.7714285169328963,Própria,Farol da Barra - SSA FB 200,0.0
15,2008-07-06,67.2,9.599999564034599,Própria,Farol da Barra - SSA FB 200,0.0
16,2007-06-17,28.2,4.028571537562779,Indisponível,Farol da Barra - SSA FB 200,2.0
17,2007-02-18,10.4,1.4857142312186105,Indisponível,Farol da Barra - SSA FB 200,2.0
18,2008-04-27,5.4,0.7714285850524902,Indisponível,Farol da Barra - SSA FB 200,2.0
19,2007-07-22,24.0,3.4285714285714284,Própria,Farol da Barra - SSA FB 200,0.0
20,2007-06-03,40.6,5.7999997820172995,Indisponível,Farol da Barra - SSA FB 200,2.0
21,2007-07-01,44.4,6.342857360839844,Própria,Farol da Barra - SSA FB 200,0.0
22,2008-06-29,15.8,2.257142884390695,Própria,Farol da Barra - SSA FB 200,0.0
23,2007-05-13,12.0,1.7142857142857142,Indisponível,Farol da Barra - SSA FB 200,2.0
24,2007-01-14,1.4,0.1999999965940203,Indisponível,Farol da Barra - SSA FB 200,2.0
25,2007-02-25,25.4,3.6285713740757535,Indisponível,Farol da Barra - SSA FB 200,2.0
26,2007-07-15,3.2,0.45714286395481657,Própria,Farol da Barra - SSA FB 200,0.0
27,2007-07-29,23.8,3.3999998910086497,Indisponível,Farol da Barra - SSA FB 200,2.0
28,2007-04-29,18.2,2.6000001089913503,Indisponível,Farol da Barra - SSA FB 200,2.0
29,2007-03-18,1.4,0.1999999965940203,Indisponível,Farol da Barra - SSA FB 200,2.0
30,2008-08-03,6.0,0.8571428571428571,Indisponível,Farol da Barra - SSA FB 200,2.0
31,2007-04-15,51.2,7.314285823277065,Indisponível,Farol da Barra - SSA FB 200,2.0
32,2007-04-22,53.0,7.571428571428571,Indisponível,Farol da Barra - SSA FB 200,2.0
33,2008-05-18,26.0,3.7142857142857144,Própria,Farol da Barra - SSA FB 200,0.0
34,2007-02-04,61.6,8.799999782017299,Própria,Farol da Barra - SSA FB 200,0.0
35,2007-01-21,0.0,0.0,Indisponível,Farol da Barra - SSA FB 200,2.0
36,2008-04-20,0.2,0.028571428997176036,Indisponível,Farol da Barra - SSA FB 200,2.0
37,2008-07-27,29.2,4.171428680419922,Indisponível,Farol da Barra - SSA FB 200,2.0
38,2007-05-27,6.4,0.9142857279096331,Indisponível,Farol da Barra - SSA FB 200,2.0
39,2008-07-13,29.6,4.228571483067104,Própria,Farol da Barra - SSA FB 200,0.0
40,2008-05-25,5.2,0.7428571156093052,Própria,Farol da Barra - SSA FB 200,0.0
41,2008-06-15,3.2,0.45714286395481657,Própria,Farol da Barra - SSA FB 200,0.0
42,2007-01-28,0.0,0.0,Indisponível,Farol da Barra - SSA FB 200,2.0
43,2007-05-06,29.8,4.257142748151507,Indisponível,Farol da Barra - SSA FB 200,2.0
44,2007-01-07,0.0,0.0,Indisponível,Farol da Barra - SSA FB 200,2.0
45,2007-02-11,76.2,10.885713849748884,Própria,Farol da Barra - SSA FB 200,0.0
46,2007-05-20,57.2,8.171428680419922,Indisponível,Farol da Barra - SSA FB 200,2.0
47,2007-03-04,20.2,2.8857143947056363,Indisponível,Farol da Barra - SSA FB 200,2.0
48,2007-04-01,0.0,0.0,Indisponível,Farol da Barra - SSA FB 200,2.0
49,2007-04-08,32.4,4.628571646554129,Indisponível,Farol da Barra - SSA FB 200,2.0
50,2009-06-28,18.8,2.6857141767229353,Própria,Farol da Barra - SSA FB 200,0.0
51,2011-08-21,0.6,0.08571428912026542,Própria,Farol da Barra - SSA FB 200,0.0
52,2010-05-23,80.2,11.457142421177455,Indisponível,Farol da Barra - SSA FB 200,2.0
53,2011-09-04,6.4,0.9142857279096331,Própria,Farol da Barra - SSA FB 200,0.0
54,2009-07-12,61.0,8.714285714285714,Própria,Farol da Barra - SSA FB 200,0.0
55,2011-10-23,73.8,10.542857578822545,Própria,Farol da Barra - SSA FB 200,0.0
56,2009-03-29,35.2,5.028571537562779,Indisponível,Farol da Barra - SSA FB 200,2.0
57,2010-07-11,114.0,16.285714285714285,Própria,Farol da Barra - SSA FB 200,0.0
58,2012-08-05,30.4,4.342857088361468,Própria,Farol da Barra - SSA FB 200,0.0
59,2010-04-04,10.0,1.4285714285714286,Indisponível,Farol da Barra - SSA FB 200,2.0
60,2011-06-05,20.6,2.942857197352818,Indisponível,Farol da Barra - SSA FB 200,2.0
61,2009-06-07,75.4,10.771428789411273,Própria,Farol da Barra - SSA FB 200,0.0
62,2009-02-08,7.0,1.0,Própria,Farol da Barra - SSA FB 200,0.0
63,2009-05-03,0.6,0.08571428912026542,Própria,Farol da Barra - SSA FB 200,0.0
64,2010-02-07,9.6,1.3714286259242467,Própria,Farol da Barra - SSA FB 200,0.0
65,2011-09-25,22.0,3.142857142857143,Própria,Farol da Barra - SSA FB 200,0.0
66,2009-03-15,9.6,1.3714286259242467,Indisponível,Farol da Barra - SSA FB 200,2.0
67,2011-10-16,118.0,16.857142857142858,Própria,Farol da Barra - SSA FB 200,0.0
68,2012-09-16,0.6,0.08571428912026542,Indisponível,Farol da Barra - SSA FB 200,2.0
69,2010-07-18,81.2,11.599999564034599,Própria,Farol da Barra - SSA FB 200,0.0
70,2010-09-19,17.6,2.5142857687813893,Própria,Farol da Barra - SSA FB 200,0.0
71,2011-09-11,28.4,4.057142802647182,Própria,Farol da Barra - SSA FB 200,0.0
72,2012-07-22,4.2,0.5999999727521624,Indisponível,Farol da Barra - SSA FB 200,2.0
73,2012-04-22,0.2,0.028571428997176036,Própria,Farol da Barra - SSA FB 200,0.0
74,2012-06-17,42.8,6.114285605294364,Própria,Farol da Barra - SSA FB 200,0.0
75,2009-02-22,51.0,7.285714285714286,Indisponível,Farol da Barra - SSA FB 200,2.0
76,2010-04-18,0.0,0.0,Indisponível,Farol da Barra - SSA FB 200,2.0
77,2009-07-26,22.6,3.2285714830671037,Indisponível,Farol da Barra - SSA FB 200,2.0
78,2011-07-31,0.4,0.05714285799435207,Própria,Farol da Barra - SSA FB 200,0.0
79,2010-07-25,29.4,4.199999945504325,Própria,Farol da Barra - SSA FB 200,0.0
80,2009-02-15,42.4,6.057143075125558,Indisponível,Farol da Barra - SSA FB 200,2.0
81,2011-06-26,26.4,3.7714285169328963,Indisponível,Farol da Barra - SSA FB 200,2.0
82,2009-01-04,5.0,0.7142857142857143,Indisponível,Farol da Barra - SSA FB 200,2.0
83,2011-08-14,2.6,0.3714285578046526,Própria,Farol da Barra - SSA FB 200,0.0
84,2012-06-10,46.4,6.628571646554129,Própria,Farol da Barra - SSA FB 200,0.0
85,2009-04-05,61.6,8.799999782017299,Indisponível,Farol da Barra - SSA FB 200,2.0
86,2010-02-14,1.2,0.17142857824053084,Própria,Farol da Barra - SSA FB 200,0.0
87,2009-07-19,29.2,4.171428680419922,Própria,Farol da Barra - SSA FB 200,0.0
88,2010-03-07,25.6,3.6571429116385326,Indisponível,Farol da Barra - SSA FB 200,2.0
89,2010-09-12,7.8,1.1142857415335519,Indisponível,Farol da Barra - SSA FB 200,2.0
90,2010-10-24,7.6,1.085714272090367,Própria,Farol da Barra - SSA FB 200,0.0
91,2010-01-31,1.2,0.17142857824053084,Própria,Farol da Barra - SSA FB 200,0.0
92,2012-05-06,38.2,5.4571429661342075,Própria,Farol da Barra - SSA FB 200,0.0
93,2009-02-01,29.2,4.171428680419922,Própria,Farol da Barra - SSA FB 200,0.0
94,2009-04-19,1.4,0.1999999965940203,Indisponível,Farol da Barra - SSA FB 200,2.0
95,2009-06-21,33.2,4.742857251848493,Própria,Farol da Barra - SSA FB 200,0.0
96,2010-01-10,28.2,4.028571537562779,Indisponível,Farol da Barra - SSA FB 200,2.0
97,2012-09-30,17.8,2.5428570338657925,Própria,Farol da Barra - SSA FB 200,0.0
98,2010-04-25,11.8,1.6857143129621233,Indisponível,Farol da Barra - SSA FB 200,2.0
99,2009-03-08,9.6,1.3714286259242467,Indisponível,Farol da Barra - SSA FB 200,2.0
100,2011-07-17,5.0,0.7142857142857143,Própria,Farol da Barra - SSA FB 200,0.0
101,2012-09-02,8.6,1.2285714830671037,Própria,Farol da Barra - SSA FB 200,0.0
102,2012-05-13,64.0,9.142857142857142,Imprópria,Farol da Barra - SSA FB 200,1.0
103,2011-10-30,55.4,7.914285932268415,Própria,Farol da Barra - SSA FB 200,0.0
104,2009-07-05,56.8,8.114285605294365,Própria,Farol da Barra - SSA FB 200,0.0
105,2008-08-24,0.2,0.028571428997176036,Própria,Farol da Barra - SSA FB 200,0.0
106,2012-06-24,56.2,8.02857153756278,Imprópria,Farol da Barra - SSA FB 200,1.0
107,2010-06-20,15.0,2.142857142857143,Própria,Farol da Barra - SSA FB 200,0.0
108,2010-03-21,16.2,2.3142858232770647,Indisponível,Farol da Barra - SSA FB 200,2.0
109,2009-01-11,8.4,1.1999999455043249,Própria,Farol da Barra - SSA FB 200,0.0
110,2009-04-26,1.8,0.25714285033089773,Indisponível,Farol da Barra - SSA FB 200,2.0
111,2012-10-07,40.0,5.714285714285714,Própria,Farol da Barra - SSA FB 200,0.0
112,2012-10-14,2.6,0.3714285578046526,Própria,Farol da Barra - SSA FB 200,0.0
113,2008-09-07,2.2,0.31428572109767366,Indisponível,Farol da Barra - SSA FB 200,2.0
114,2010-08-15,57.2,8.171428680419922,Indisponível,Farol da Barra - SSA FB 200,2.0
115,2008-08-31,19.6,2.8000000544956754,Própria,Farol da Barra - SSA FB 200,0.0
116,2009-05-31,3.0,0.42857142857142855,Própria,Farol da Barra - SSA FB 200,0.0
117,2010-07-04,89.0,12.714285714285714,Própria,Farol da Barra - SSA FB 200,0.0
118,2012-07-15,4.8,0.6857143129621234,Própria,Farol da Barra - SSA FB 200,0.0
119,2010-03-14,7.0,1.0,Indisponível,Farol da Barra - SSA FB 200,2.0
120,2010-08-01,57.0,8.142857142857142,Própria,Farol da Barra - SSA FB 200,0.0
121,2011-08-28,2.8,0.3999999931880406,Própria,Farol da Barra - SSA FB 200,0.0
122,2010-09-26,0.6,0.08571428912026542,Própria,Farol da Barra - SSA FB 200,0.0
123,2011-07-03,9.8,1.4000000272478377,Própria,Farol da Barra - SSA FB 200,0.0
124,2010-02-21,1.8,0.25714285033089773,Indisponível,Farol da Barra - SSA FB 200,2.0
125,2011-11-20,17.0,2.4285714285714284,Própria,Farol da Barra - SSA FB 200,0.0
126,2011-10-02,13.4,1.914285659790039,Própria,Farol da Barra - SSA FB 200,0.0
127,2012-09-23,19.0,2.7142857142857144,Indisponível,Farol da Barra - SSA FB 200,2.0
128,2011-07-24,1.0,0.14285714285714285,Própria,Farol da Barra - SSA FB 200,0.0
129,2009-05-24,0.6,0.08571428912026542,Própria,Farol da Barra - SSA FB 200,0.0
130,2009-03-01,6.0,0.8571428571428571,Indisponível,Farol da Barra - SSA FB 200,2.0
131,2010-10-03,1.6,0.22857143197740828,Própria,Farol da Barra - SSA FB 200,0.0
132,2011-07-10,2.6,0.3714285578046526,Própria,Farol da Barra - SSA FB 200,0.0
133,2010-01-24,3.0,0.42857142857142855,Indisponível,Farol da Barra - SSA FB 200,2.0
134,2011-11-13,7.2,1.028571401323591,Própria,Farol da Barra - SSA FB 200,0.0
135,2009-01-18,0.0,0.0,Própria,Farol da Barra - SSA FB 200,0.0
136,2012-08-19,39.4,5.628571646554129,Própria,Farol da Barra - SSA FB 200,0.0
137,2009-05-10,0.4,0.05714285799435207,Própria,Farol da Barra - SSA FB 200,0.0
138,2010-10-17,51.0,7.285714285714286,Própria,Farol da Barra - SSA FB 200,0.0
139,2010-01-17,21.4,3.057142802647182,Indisponível,Farol da Barra - SSA FB 200,2.0
140,2009-01-25,19.0,2.7142857142857144,Própria,Farol da Barra - SSA FB 200,0.0
141,2012-05-27,18.6,2.6571429116385326,Própria,Farol da Barra - SSA FB 200,0.0
142,2012-07-29,29.0,4.142857142857143,Indisponível,Farol da Barra - SSA FB 200,2.0
143,2010-09-05,31.6,4.51428576878139,Indisponível,Farol da Barra - SSA FB 200,2.0
144,2010-04-11,0.0,0.0,Indisponível,Farol da Barra - SSA FB 200,2.0
145,2010-05-16,30.0,4.285714285714286,Indisponível,Farol da Barra - SSA FB 200,2.0
146,2011-11-06,177.2,25.314285278320312,Própria,Farol da Barra - SSA FB 200,0.0
147,2010-05-02,116.8,16.685714721679688,Indisponível,Farol da Barra - SSA FB 200,2.0
148,2009-04-12,10.4,1.4857142312186105,Indisponível,Farol da Barra - SSA FB 200,2.0
149,2010-03-28,16.8,2.3999998910086497,Indisponível,Farol da Barra - SSA FB 200,2.0
150,2012-07-01,35.4,5.057143075125558,Própria,Farol da Barra - SSA FB 200,0.0
151,2011-09-18,4.8,0.6857143129621234,Imprópria,Farol da Barra - SSA FB 200,1.0
152,2011-06-12,98.8,14.114286150251116,Indisponível,Farol da Barra - SSA FB 200,2.0
153,2011-10-09,3.0,0.42857142857142855,Própria,Farol da Barra - SSA FB 200,0.0
154,2012-08-26,7.8,1.1142857415335519,Própria,Farol da Barra - SSA FB 200,0.0
155,2010-05-09,7.4,1.057142870766776,Indisponível,Farol da Barra - SSA FB 200,2.0
156,2012-08-12,58.6,8.37142835344587,Própria,Farol da Barra - SSA FB 200,0.0
157,2010-05-30,15.6,2.2285714830671037,Indisponível,Farol da Barra - SSA FB 200,2.0
158,2011-06-19,23.6,3.3714286259242465,Própria,Farol da Barra - SSA FB 200,0.0
159,2008-09-14,15.8,2.257142884390695,Indisponível,Farol da Barra - SSA FB 200,2.0
160,2010-06-13,34.0,4.857142857142857,Própria,Farol da Barra - SSA FB 200,0.0
161,2012-09-09,0.8,0.11428571598870414,Indisponível,Farol da Barra - SSA FB 200,2.0
162,2009-05-17,0.4,0.05714285799435207,Imprópria,Farol da Barra - SSA FB 200,1.0
163,2009-06-14,35.6,5.085714067731585,Própria,Farol da Barra - SSA FB 200,0.0
164,2010-06-06,18.0,2.5714285714285716,Indisponível,Farol da Barra - SSA FB 200,2.0
165,2010-08-29,12.8,1.8285714558192663,Indisponível,Farol da Barra - SSA FB 200,2.0
166,2012-04-15,25.8,3.6857141767229353,Imprópria,Farol da Barra - SSA FB 200,1.0
167,2012-06-03,21.2,3.028571537562779,Própria,Farol da Barra - SSA FB 200,0.0
168,2010-10-10,0.0,0.0,Própria,Farol da Barra - SSA FB 200,0.0
169,2011-08-07,0.2,0.028571428997176036,Própria,Farol da Barra - SSA FB 200,0.0
170,2010-02-28,0.0,0.0,Indisponível,Farol da Barra - SSA FB 200,2.0
171,2010-08-08,16.0,2.2857142857142856,Indisponível,Farol da Barra - SSA FB 200,2.0
172,2009-03-22,0.0,0.0,Indisponível,Farol da Barra - SSA FB 200,2.0
173,2012-05-20,299.6,42.800000871930806,Própria,Farol da Barra - SSA FB 200,0.0
174,2012-04-29,4.8,0.6857143129621234,Própria,Farol da Barra - SSA FB 200,0.0
175,2010-06-27,245.8,35.11428615025112,Própria,Farol da Barra - SSA FB 200,0.0
176,2012-11-11,0.2,0.028571428997176036,Própria,Farol da Barra - SSA FB 200,0.0
177,2014-02-16,39.0,5.571428571428571,Própria,Farol da Barra - SSA FB 200,0.0
178,2015-05-10,95.4,13.62857164655413,Imprópria,Farol da Barra - SSA FB 200,1.0
179,2016-07-17,9.2,1.3142856870378767,Própria,Farol da Barra - SSA FB 200,0.0
180,2016-07-03,35.4,5.057143075125558,Própria,Farol da Barra - SSA FB 200,0.0
181,2013-03-17,12.4,1.7714285169328963,Própria,Farol da Barra - SSA FB 200,0.0
182,2014-07-06,26.4,3.7714285169328963,Própria,Farol da Barra - SSA FB 200,0.0
183,2012-10-21,4.6,0.6571428435189384,Própria,Farol da Barra - SSA FB 200,0.0
184,2015-04-19,1.6,0.22857143197740828,Própria,Farol da Barra - SSA FB 200,0.0
185,2013-05-19,37.6,5.371428353445871,Imprópria,Farol da Barra - SSA FB 200,1.0
186,2013-03-31,6.8,0.9714285986764091,Própria,Farol da Barra - SSA FB 200,0.0
187,2013-11-03,49.0,7.0,Própria,Farol da Barra - SSA FB 200,0.0
188,2014-07-13,63.8,9.114285605294365,Própria,Farol da Barra - SSA FB 200,0.0
189,2015-09-06,2.0,0.2857142857142857,Imprópria,Farol da Barra - SSA FB 200,1.0
190,2014-01-05,8.6,1.2285714830671037,Própria,Farol da Barra - SSA FB 200,0.0
191,2014-06-22,147.0,21.0,Própria,Farol da Barra - SSA FB 200,0.0
192,2016-10-23,0.0,0.0,Própria,Farol da Barra - SSA FB 200,0.0
193,2014-03-09,11.4,1.6285713740757533,Imprópria,Farol da Barra - SSA FB 200,1.0
194,2014-11-09,3.2,0.45714286395481657,Própria,Farol da Barra - SSA FB 200,0.0
195,2015-09-20,3.6,0.5142857006617955,Imprópria,Farol da Barra - SSA FB 200,1.0
196,2014-03-02,44.6,6.371428353445871,Imprópria,Farol da Barra - SSA FB 200,1.0
197,2014-05-11,156.6,22.371429443359375,Imprópria,Farol da Barra - SSA FB 200,1.0
198,2014-03-30,0.2,0.028571428997176036,Própria,Farol da Barra - SSA FB 200,0.0
199,2013-10-13,45.0,6.428571428571429,Imprópria,Farol da Barra - SSA FB 200,1.0
200,2014-10-05,4.4,0.6285714421953473,Própria,Farol da Barra - SSA FB 200,0.0
201,2014-03-16,4.0,0.5714285714285714,Imprópria,Farol da Barra - SSA FB 200,1.0
202,2015-02-01,0.4,0.05714285799435207,Própria,Farol da Barra - SSA FB 200,0.0
203,2015-12-06,0.0,0.0,Própria,Farol da Barra - SSA FB 200,0.0
204,2014-08-10,24.2,3.4571429661342075,Própria,Farol da Barra - SSA FB 200,0.0
205,2014-08-03,15.2,2.171428544180734,Própria,Farol da Barra - SSA FB 200,0.0
206,2015-03-22,20.0,2.857142857142857,Própria,Farol da Barra - SSA FB 200,0.0
207,2013-08-25,63.4,9.057143075125557,Imprópria,Farol da Barra - SSA FB 200,1.0
208,2015-05-03,29.0,4.142857142857143,Própria,Farol da Barra - SSA FB 200,0.0
209,2015-11-15,0.0,0.0,Própria,Farol da Barra - SSA FB 200,0.0
210,2013-10-06,169.6,24.228572300502233,Imprópria,Farol da Barra - SSA FB 200,1.0
211,2014-10-26,4.0,0.5714285714285714,Própria,Farol da Barra - SSA FB 200,0.0
212,2014-01-12,9.8,1.4000000272478377,Própria,Farol da Barra - SSA FB 200,0.0
213,2014-12-07,43.6,6.228571210588727,Imprópria,Farol da Barra - SSA FB 200,1.0
214,2016-06-19,14.8,2.114285741533552,Própria,Farol da Barra - SSA FB 200,0.0
215,2014-06-15,20.0,2.857142857142857,Própria,Farol da Barra - SSA FB 200,0.0
216,2016-03-27,15.4,2.1999999455043246,Própria,Farol da Barra - SSA FB 200,0.0
